miRNA_ID,mesh_similarity,doid_similarity
hsa-mir-1471,0.0,0.0
hsa-mir-135a-1,0.012345679012345678,0.019290123456790122
hsa-mir-4534,0.0,0.0
hsa-mir-6831,0.0,0.0
hsa-mir-6779,0.0,0.0
hsa-mir-649,0.0,0.0
hsa-mir-350,0.0,0.0
hsa-mir-4654,0.0,
hsa-mir-7k,0.0,0.0
hsa-mir-5188,0.0,0.0
hsa-mir-4722,0.0,0.0
hsa-mir-97,0.0,
hsa-mir-544b,0.0,0.0
hsa-mir-548am,0.0,0.0
hsa-mir-6087,0.0,0.0
hsa-mir-4425,0.0,0.0
hsa-mir-4708,0.0,0.0
hsa-mir-6072,0.0,0.0
hsa-mir-4490,0.0,0.0
hsa-mir-4430,0.0,0.0
hsa-mir-194-2,0.0,0.0
hsa-mir-5683,0.0,0.0
hsa-mir-159c,0.0,0.0
hsa-mir-5010,0.0,0.0
hsa-mir-19a-2,0.0,0.0
hsa-mir-296a,0.0,0.0
hsa-mir-768,0.03333333333333333,0.0
hsa-mir-4768,0.0,0.0
hsa-mir-6783,0.0,0.0
hsa-mir-4320,0.0,0.0
hsa-mir-4450,0.0,0.0
hsa-mir-138-1,0.0,0.0
hsa-mir-146c,0.0,0.0
hsa-mir-7g,0.0,0.0
hsa-mir-4695,0.0,0.0
hsa-mir-566,0.07407407407407407,0.05555555555555555
hsa-mir-645,0.018518518518518517,0.0
hsa-mir-892a,0.012987012987012986,0.0
hsa-let-7f-2,0.0,0.0
hsa-mir-551,0.0,0.0
hsa-mir-547,0.0,
hsa-mir-5047,0.0,0.0
hsa-mir-3473b,0.0,0.0
hsa-mir-7240,0.0,0.0
hsa-mir-4561,0.0,0.0
hsa-mir-6088,0.0,0.0
hsa-mir-4260,0.0,0.0
hsa-mir-6086,0.0,0.0
hsa-mir-6792,0.0,0.0
hsa-mir-9501,0.0,0.0
hsa-mir-6507,0.0,0.0
hsa-mir-891,0.0,0.0
hsa-mir-124a-2,0.0,0.0
hsa-mir-4266,0.0,
hsa-mir-32c,0.0,0.0
hsa-mir-6732,0.0,0.0
hsa-mir-6075,0.0,0.0
hsa-mir-4779,0.0,0.0
hsa-mir-3116,0.0,0.0
hsa-mir-923,0.0101010101010101,0.0
hsa-mir-4782,0.0,0.0
hsa-mir-2277,0.0,0.0
hsa-mir-4744,0.0,
hsa-mir-4714,0.0,0.0
hsa-mir-516a-2,0.0,0.0
hsa-mir-891b,0.0,0.0
hsa-mir-674,0.0,0.0
hsa-mir-6882,0.0,0.0
hsa-mir-8078,0.0,0.0
hsa-mir-519a-2,0.0,0.0
hsa-mir-516a-1,0.01111111111111111,0.013333333333333334
hsa-mir-512-1,0.0,0.0
hsa-mir-514-2,0.0,0.0
hsa-mir-514-1,0.0,0.0
hsa-mir-639,0.0,0.0
hsa-mir-7112,0.0,0.0
hsa-mir-1956,0.0,0.0
hsa-mir-4524a,0.0,0.0
hsa-mir-1295a,0.0,0.0
hsa-mir-1284,0.013333333333333334,0.0
hsa-mir-378e,0.0,0.0
hsa-mir-6723,0.0,0.0
hsa-mir-1826,0.04814814814814815,0.06018518518518518
hsa-mir-4683,0.0,
hsa-mir-4532,0.0,0.0
hsa-mir-4328,0.0,0.0
hsa-mir-1470,0.0,0.0
hsa-mir-4669,0.0,0.0
hsa-mir-1255a,0.0,0.0
hsa-mir-4656,0.0,0.0
hsa-mir-4665,0.0,0.0
hsa-mir-555,0.0,0.0
hsa-mir-46146,0.0,
hsa-mir-6840,0.0,0.0
hsa-mir-291,0.0,0.0
hsa-mir-4480,0.0,0.0
hsa-mir-13,0.0,0.0
hsa-mir-7702,0.0303030303030303,0.0
hsa-mir-892c,0.0,0.0
hsa-mir-242,0.0,0.0
hsa-mir-550,0.0,0.0
hsa-mir-1181,0.0,0.0
hsa-mir-3131,0.0,0.0
hsa-mir-3667,0.0,0.0
hsa-mir-6077,0.0,0.0
hsa-mir-4636,0.0,0.0
hsa-mir-5702,0.0,0.0
hsa-mir-6746,0.0,
hsa-mir-6127,0.0,
hsa-mir-1792,0.0,0.0
hsa-mir-499c,0.0,0.0
hsa-mir-5582,0.0,0.0
hsa-mir-4529,0.0,0.0
hsa-mir-4288,0.0,0.0
hsa-mir-5682,0.0,0.0
hsa-mir-8061,0.0,0.0
hsa-mir-5095,0.0,0.0
hsa-mir-4447,0.0,0.0
hsa-mir-149a,0.0,0.0
hsa-mir-6090,0.0,0.0
hsa-let-7j,0.0,
hsa-mir-8112,0.0,
hsa-mir-4505,0.0,0.0
hsa-mir-3170,0.0,0.0
hsa-mir-441,0.0,0.0
hsa-mir-669c,0.0,0.0
hsa-mir-4427,0.0,0.0
hsa-mir-6084,0.0,0.0
hsa-mir-548f-1,0.0,0.0
hsa-mir-128b,0.0303030303030303,0.0
hsa-mir-500,0.0101010101010101,0.0101010101010101
hsa-mir-4660,0.0,0.0
hsa-mir-5581,0.0,0.0
hsa-mir-4758,0.0,0.0
hsa-mir-194-1,0.014285714285714285,0.020512820512820513
hsa-mir-486-1,0.0,0.0
hsa-mir-1281a-2,0.0,0.0
hsa-mir-548as,0.0,0.0
hsa-mir-4658,0.0,0.0
hsa-mir-6503,0.0,0.0
hsa-mir-6809,0.0,0.0
hsa-mir-8075,0.0,0.0
hsa-mir-3159,0.0,0.0
hsa-mir-4724,0.0,0.0
hsa-mir-4767,0.0,0.0
hsa-mir-4538,0.0,0.0
hsa-mir-4725,0.0,0.0
hsa-mir-4667,0.0,0.0
hsa-mir-347,0.0,
hsa-mir-518e,0.0,0.0
hsa-mir-540,0.0,0.0
hsa-mir-4885,0.0,
hsa-mir-7167,0.0,0.0
hsa-mir-256,0.0,0.0
hsa-mir-6865,0.0,0.0
hsa-mir-2182,0.0,0.0
hsa-mir-4751,0.0,0.0
hsa-mir-584j,0.0,0.0
hsa-mir-125c,0.0,0.0
hsa-mir-186m,0.0,0.0
hsa-mir-376a-1,0.0,0.006666666666666667
hsa-mir-10395,0.0,0.0
hsa-mir-8069,0.0,0.0
hsa-mir-23-2,0.0,0.0
hsa-mir-6833,0.0,0.0
hsa-mir-6750,0.0,0.0
hsa-mir-872,0.0,0.0
hsa-mir-548n,0.0,0.0
hsa-mir-4479,0.0,0.0
hsa-mir-709,0.0,0.0
hsa-mir-3470b,0.0,0.0
hsa-mir-8114,0.0,
hsa-mir-548ag,0.0,0.0
hsa-mir-6851,0.0,0.0
hsa-mir-8068,0.0,0.0
hsa-mir-196c,0.0,
hsa-mir-184a,0.0,
hsa-mir-5120,0.0,0.0
hsa-mir-3160,0.0,0.0
hsa-mir-6068,0.0,0.0
hsa-mir-6881,0.0,0.0
hsa-mir-7219,0.0,0.0
hsa-mir-6918,0.0,
hsa-mir-129b,0.0,0.0
hsa-mir-4297,0.0,0.0
hsa-mir-7212,0.0,0.0
hsa-mir-7106,0.0,0.0
hsa-mir-3596d,0.0,0.0
hsa-mir-4800,0.0,0.0
hsa-mir-3551,0.0,0.0
C19MC cluster,0.0,0.0
hsa-mir-206a,0.0,
hsa-mir-105-2,0.0,0.0
hsa-mir-5584,0.0,0.0
hsa-mir-3686,0.0,0.0
hsa-mir-5627,0.0,0.0
hsa-mir-4673,0.0,0.0
hsa-mir-6886,0.0,0.0
hsa-mir-6749,0.0,0.0
hsa-mir-549a,0.0,0.0
hsa-mir-428,0.0,0.0
hsa-mir-4705,0.0,0.0
hsa-mir-4770,0.0,0.0
hsa-mir-23a-2,0.0,0.0
hsa-mir-5099,0.0,0.0
hsa-mir-550b,0.0,
hsa-mir-6878,0.0,
hsa-mir-4754,0.0,
hsa-mir-4684,0.0,
hsa-mir-6848,0.0,
hsa-mir-4783,0.0,0.0
hsa-mir-6800,0.0,0.0
hsa-mir-548f,0.0,0.0
hsa-mir-6300,0.0,0.0
hsa-mir-4482,0.0,0.0
hsa-mir-4308,0.0,0.0
hsa-mir-801,0.0,0.0
hsa-mir-687,0.0,0.0
hsa-mir-1959,0.0,
hsa-mir-340a,0.0,0.0
hsa-mir-528,0.0,0.0
hsa-mir-2137,0.0,0.0
hsa-mir-6821,0.0,0.0
hsa-mir-369a,0.0,0.0
hsa-mir-46a,0.0,0.0
hsa-mir-6715,0.0,
hsa-mir-2276,0.0,
hsa-mir-7854,0.0,0.0
hsa-mir-6782,0.0,0.0
hsa-mir-6798,0.0,0.0
hsa-mir-7484-1,0.0,0.0
hsa-mir-7684,0.0,
hsa-mir-6818,0.0,0.0
hsa-mir-7850,0.0,0.0
hsa-mir-706,0.0,0.0
hsa-mir-4477b,0.0,
hsa-mir-470,0.0,0.0
hsa-mir-7704,0.0,0.0
hsa-mir-7239,0.0,
hsa-mir-16a,0.0,
hsa-mir-1906,0.0,0.0
hsa-mir-6728,0.0,0.0
hsa-mir-6828,0.0,
hsa-mir-6724,0.0,0.0
hsa-mir-7670,0.0,0.0
hsa-mir-2054,0.0,
hsa-mir-6760,0.0,0.0
hsa-mir-164e,0.0,0.0
hsa-mir-535,0.0,0.0
hsa-mir-134a,0.0,
hsa-mir-8159,0.0,0.0
hsa-mir-210a,0.0,0.0
hsa-mir-4334,0.0,0.0
hsa-mir-1165,0.0,0.0
hsa-mir-1187,0.0,
hsa-mir-682,0.0,
hsa-mir-4999,0.0,
hsa-mir-4437,0.0,
hsa-mir-6854,0.0,
hsa-mir-292,0.0,0.0
hsa-mir-6513,0.0,0.0
hsa-mir-466c,0.0,0.0
hsa-mir-548ai,0.0,0.0
hsa-mir-1973,0.0,0.0
hsa-mir-15a-1,0.0,0.0
hsa-mir-4520,0.0,
hsa-mir-701,0.0,
hsa-mir-4419b,0.0,0.0
hsa-mir-166a,0.0,0.0
hsa-mir-4802,0.0,
hsa-mir-6321,0.0,0.0
hsa-mir-153-1,0.02222222222222222,0.0
hsa-mir-6516,0.0,0.0
hsa-mir-6715b,0.0,0.0
hsa-mir-19b-2,0.0,0.0
hsa-mir-4374,0.0,0.0
hsa-mir-5187,0.0,
hsa-mir-4432,0.0,0.0
hsa-mir-6802,0.0,0.0
hsa-mir-1949,0.0,0.0
hsa-mir-466a,0.0,0.0
hsa-mir-881,0.0,0.0
hsa-mir-6556,0.0,0.0
hsa-mir-30c,0.0,0.0
hsa-mir-5197,0.0,
hsa-mir-3972,0.0,0.0
hsa-mir-4633,0.0,0.0
hsa-mir-6894,0.0,0.0
hsa-mir-6124,0.0,0.0
hsa-mir-4292,0.0,0.0
hsa-mir-6826,0.0,0.0
hsa-mir-143 ,0.0,0.0
hsa-mir-1381,0.0,0.0
hsa-mir-6076,0.0,0.0
hsa-mir-3130-1,0.0,0.0
EBV-mir-BART12,0.0,0.0
EBV-mir-BART8,0.0,0.0
EBV-mir-BART9,0.0,0.0
EBV-mir-BART2,0.0,0.0
EBV-mir-BHRF1-3,0.0,0.0
EBV-mir-BHRF1-2,0.0,0.0
EBV-mir-BART4,0.0,0.0
EBV-mir-BART-22,0.0,0.0
EBV-miR-BART18,0.0,
EBV-miR-BART7,0.0,0.0
EBV-miR-BART16,0.0,0.0
EBV-miR-BART11,0.0,0.0
EBV-miR-BART12,0.0,0.0
EBV-miR-BART13,0.0,0.0
EBV-miR-BHRF1-1,0.0,0.0
EBV-miR-BART8,0.0,0.0
EBV-miR-BART1,0.0,0.0
EBV-miR-BART4,0.0,0.0
EBV-miR-BART2,0.0,0.0
hsv2-miR-H19,0.0,0.0
ebv-miR-BART14,0.0,0.0
ebv-miR-BHRF1-2,0.0,0.0
ebv-miR-BHRF1-3,0.0,0.0
EBV-miR-BART15,0.0,0.0
EBV-miR-BART19,0.0,0.0
EBV-miR-BHRF1-2,0.0,0.0
EBV-miR-BHRF19,0.0,0.0
EBV-miR-BHRF12-1,0.0,0.0
EBV-miR-BHRF16-1,0.0,0.0
EBV-miR-BHRF1,0.0,0.0
EBV-miR-BART3,0.0,0.0
EBV-miR-BHRF1-3,0.0,0.0
hcmv-miR-UL112,0.0,0.0
hcmv-miR-UL22A,0.0,0.0
hcmv-miR-US4,0.0,0.0
hcmv-miR-US29,0.0,0.0
hcmv-miR-US5,0.0,0.0
hcmv-miR-US33,0.0,0.0
HCMV-miR-US33,0.0,0.0
hcmv-mir-UL70,0.0,0.0
hcmv-miR-US25-2,0.0,0.0
hcmv-miR-US25-1,0.0,0.0
hcmv-miR-US36,0.0,
hcmv-miR-UL148D,0.0,0.0
hcmv-miR-US5-2,0.0,0.0
hcmv-miR-US22,0.0,0.0
hsv-miR-H1,0.0,0.0
hcmv-miR-US5-1,0.0,0.0
hcmv-miR-UL22a,0.0,0.0
hcmv-miR-UL148d,0.0,0.0
hcmv-miR-UL36,0.0,0.0
hcmv-miR-UL59,0.0,0.0
hcmv-miR-US4-1,0.0,0.0
Hcmv-miR-UL22A,0.0,0.0
hcmv-miR-UL70,0.0,0.0
hcmv-mir-UL148D,0.0,0.0
kshv-mir-K12-1,0.0,0.0
kshv-mir-M4,0.0,0.0
kshv-miR-K12-1,0.0,0.0
kshv-miR-K12-4,0.0,0.0
kshv-miR-K12-11,0.0,0.0
kshv-mir-k12-1,0.0,0.0
kshv-miR-K9,0.0,0.0
kshv-mir-K2,0.0,0.0
kshv-mir-K5,0.0,0.0
kshv-miR-K10b,0.0,
kshv-miR-K12-12,0.0,0.0
kshv-miR-k12-1,0.0,0.0
kshv-miR-k12-4,0.0,0.0
kshv-miR-k12-2,0.0,0.0
kshv-miR-k12-8,0.0,0.0
kshv-miR-k12-11,0.0,0.0
hsv1-miR-H18,0.0,0.0
hsv1-miR-H9,0.0,0.0
hsv1-miR-H1,0.0,0.0
hsv1-miR-H7,0.0,
mdv1-miR-M8,0.0,0.0
mdv1-miR-M9,0.0,0.0
mdv1-miR-M10,0.0,0.0
mdv1-miR-M4,0.0,0.0
mdv1-miR-M2,0.0,0.0
mdv1-miR-M3,0.0,0.0
bkv-miR-B1,0.0,0.0
hsv2-miR-H9,0.0,0.0
HBV-miR-6,0.0,0.0
hsa-mir-79,0.0,0.0
hsa-mir-6873,0.0,0.0
hsa-mir-7002,0.0,0.0
hsa-mir-447a,0.0,0.0
hsa-mir-6133,0.0,0.0
hsa-mir-497b,0.0,
hsa-mir-77,0.0,0.0
hsa-mir-12200,0.0,0.0
hsa-mir-882,0.0,0.0
hsa-mir-165,0.0,0.0
hsa-mir-6867,0.0,0.0
hsa-mir-7013,0.0,0.0
hsa-mir-101b,0.0,0.0
hsa-mir-6817,0.0,0.0
hsa-mir-155-1,0.0,0.0
hsa-mir-702,0.0,0.0
hsa-mir-74b,0.0,0.0
hsa-mir-1257,0.0,0.0
hsa-mir-726,0.0,0.0
hsa-mir-548m,0.0,0.0
hsa-mir-2337,0.0,0.0
hsa-mir-7223,0.0,
hsa-mir-703,0.0,0.0
hsa-mir-7844,0.0,0.0
hsa-mir-10391,0.0,0.0
hsa-mir-7235,0.0,0.0
hsa-mir-5128,0.0,0.0
hsa-mir-7093,0.0,0.0
hsa-mir-6994,0.0,0.0
hsa-mir-2128,0.0,0.0
hsa-mir-3473f,0.0,0.0
hsa-mir-53,0.0,0.0
hsa-mir-664-2,0.0,0.0
hsa-mir-673,0.0,0.0
hsa-mir-1764,0.0,0.0
hsa-mir-205b,0.0,0.0
hsa-mir-205a,0.0,0.0
hsa-mir-3134a,0.0,0.0
hsa-mir-1788,0.0,0.0
hsa-mir-5004,0.0,0.0
hsa-mir-4813,0.0,0.0
hsa-mir-714,0.0,0.0
hsa-mir-740,0.0,0.0
hsa-mir-4663,0.0,0.0
hsa-mir-4495,0.0,0.0
hsa-mir-171i,0.0,0.0
hsa-mir-171,0.0,0.0
hsa-mir-396g,0.0,0.0
14q32 cluster,0.0,0.0
hsa-mir-6827,0.0,0.0
hsa-mir-5591,0.0,0.0
hsa-mir-3102,0.0,0.0
hsa-mir-122b,0.0,0.0
hsa-mir-8082,0.0,0.0
hsa-mir-1199,0.0,
hsa-mir-8084,0.0,0.0
hsa-mir-3165,0.0,0.0
hsa-mir-7847,0.0,
hsa-mir-6870,0.0,0.0
hsa-mir-4506,0.0,
hsa-mir-4691,0.0,0.0
hsa-mir-6820,0.0,0.0
hsa-mir-6745,0.0,0.0
hsa-mir-548p,0.045454545454545456,0.0
hsa-mir-3121,0.0,
hsa-mir-44438,0.0,0.0
hsa-mir-143a,0.0,0.0
hsa-mir-6509,0.0,0.0
hsa-mir-1273d,0.0,0.0
hsa-mir-4504,0.0,0.0
hsa-mir-4733,0.0,0.0
hsa-mir-206b,0.0,0.0
hsa-mir-4805,0.0,
hsa-mir-2208b,0.0,
hsa-mir-786,0.0,
hsa-mir-6780,0.0,
hsa-mir-7114,0.0,
hsa-mir-412,0.0,0.016666666666666666
hsa-mir-518a-2,0.0,0.0
hsa-mir-7682,0.0,0.0
hsa-mir-6852,0.0,0.0
hsa-mir-6766,0.0,0.0
hsa-mir-606,0.0,0.0
hsa-mir-213,0.0,0.0
hsa-mir-4512,0.0,0.0
hsa-mir-548at,0.0,0.0
hsa-mir-3925,0.0,0.0
hsa-mir-219c,0.0,
hsa-mir-4057,0.0,
hsa-mir-4736,0.0,0.0
hsa-mir-6744,0.0,0.0
hsa-mir-4531,0.0,
hsa-mir-5580,0.0,0.0
hsa-mir-92d,0.0,
hsa-mir-4426,0.0,0.0
hsa-mir-519e,0.031746031746031744,0.016666666666666666
hsa-mir-5694,0.0,0.0
hsa-mir-4686,0.0,
hsa-mir-1486,0.0,0.0
hsa-mir-4252,0.0,0.0
hsa-mir-3118,0.0,0.0
hsa-mir-118,0.0,
hsa-mir-548ao,0.0,0.0
hsa-mir-93a,0.0,0.0
hsa-mir-56,0.0,0.0
hsa-mir-615a,0.0,0.0
hsa-mir-5688,0.0,0.0
hsa-mir-3622a,0.0,0.0
hsa-mir-715,0.0,0.0
hsa-mir-3162,0.0,0.0
hsa-mir-1300,0.0,0.0
hsa-mir-4738,0.0,0.0
hsa-mir-12129,0.0,0.0
hsa-mir-7116,0.0,0.0
hsa-mir-4749,0.0,0.0
hsa-mir-5112,0.0,0.0
hsa-mir-548t,0.0,0.0
hsa-mir-4476,0.0,0.0
hsa-mir-4720,0.0,0.0
hsa-mir-4716,0.0,0.0
hsa-mir-4711,0.0,0.0
hsa-mir-9119,0.0,0.0
hsa-mir-6653,0.0,0.0
hsa-mir-3177,0.0,0.0
hsa-mir-4688,0.0,0.0
hsa-mir-8080,0.0,0.0
hsa-mir-6764,0.0,0.0
hsa-mir-6845,0.0,0.0
hsa-mir-28b,0.0,0.0
hsa-mir-4712,0.0,0.0
hsa-mir-1523,0.0,
hsa-mir-66,0.0,0.0
hsa-mir-12,0.0,0.0
hsa-mir-3912,0.0,0.0
hsa-mir-6893,0.0,0.0
hsa-mir-4493,0.09090909090909091,
hsa-mir-205c,0.0,0.0
hsa-mir-161,0.0,0.0
hsa-mir-5692a,0.09090909090909091,0.0
hsa-mir-1273e,0.09090909090909091,0.0
hsa-mir-486-2,0.0,0.0
hsa-mir-2016,0.0,0.0
hsa-mir-4778,0.0,0.0
hsa-mir-1192,0.0,0.0
hsa-mir-6788,0.0,0.0
hsa-mir-4640,0.0,0.0
hsa-mir-667,0.0,0.0
hsa-mir-6938,0.0,0.0
hsa-mir-44,0.0,0.0
hsa-mir-408a,0.0,0.0
hsa-mir-7001,0.0,
hsa-mir-3061,0.0,0.0
hsa-mir-29a-1,0.0,0.0
hsa-mir-6775,0.0,0.0
hsa-mir-7113,0.0,0.0
hsa-mir-4298,0.0,0.0
hsa-mir-4494,0.0,0.0
hsa-mir-4263,0.0,0.0
hsa-mir-81,0.0,0.0
hsa-mir-466h,0.0,0.0
hsa-mir-7218,0.0,0.0
hsa-mir-4287,0.0,0.0
hsa-mir-222a,0.0,0.0
hsa-mir-10c,0.0,0.0
hsa-mir-43,0.0,0.0
hsa-mir-43a,0.0,0.0
hsa-mir-7062,0.0,0.0
hsa-mir-1118,0.0,0.0
hsa-mir-156d,0.0,0.0
hsa-mir-6631,0.0,0.0
hsa-mir-223a,0.0,0.0
hsa-mir-207,0.0,0.0
hsa-mir-291b,0.0,0.0
hsa-mir-1953,0.0,0.0
hsa-mir-1388,0.0,
hsa-mir-471,0.0,0.0
hsa-mir-2213,0.0,0.0
hsa-mir-759,0.0,
hsa-mir-6615,0.0,0.0
hsa-mir-12462,0.0,0.0
hsa-mir-12116,0.0,0.0
hsa-mir-218a,0.0,0.0
hsa-mir-6322,0.0,
hsa-mir-295,0.0,0.0
hsa-mir-554a,0.0,
hsa-mir-8081,0.0,0.0
hsa-mir-201,0.0,0.0
hsa-mir-4281,0.0,0.0
hsa-mir-250,0.0,0.0
hsa-mir-0308,0.0,0.0
hsa-mir-7978,0.0,0.0
hsa-mir-8064,0.0,
hsa-mir-1954,0.0,0.0
hsa-mir-124b,0.0,0.0
hsa-mir-2188,0.0,
hsa-mir-7134,0.0,0.0
hsa-mir-191a,0.0,
hsa-mir-6877,0.0,0.0
hsa-mir-6819,0.0,0.0
hsa-mir-669,0.0,
hsa-mir-344a,0.0,0.0
hsa-mir-4666,0.0,
hsa-mir-1072,0.0,0.0
hsa-mir-5009,0.0,0.0
hsa-mir-4757,0.0,0.0
hsa-mir-1273h,0.0,0.0
hsa-mir-4759,0.0,0.0
hsa-mir-348,0.0,0.0
hsa-mir-6836,0.0,0.0
hsa-mir-6892,0.0,0.0
hsa-mir-7107,0.0,0.0
hsa-mir-4775,0.0,0.0
hsa-mir-134-2p,0.0,0.0
hsa-mir-6859,0.0,0.0
hsa-mir-4679,0.0,
hsa-mir-6755,0.0,0.0
hsa-mir-4036,0.0,
hsa-mir-1243p,0.0,0.0
hsa-miR-106a-5p,0.004917441776624125,0.004708994708994709
hsa-let-7g-5p,0.0016835016835016836,0.001736111111111111
hsa-miR-17-5p,0.004076494795449043,0.00557761391567404
hsa-let-7f-5p,0.001466275659824047,0.001567398119122257
hsa-let-7a-5p,0.005427408412483039,0.005681818181818182
hsa-miR-150-5p,0.005001543686322939,0.006222222222222223
hsa-miR-9-5p,0.004371584699453552,0.007741347905282331
hsa-miR-20a-5p,0.008625514403292182,0.011238738738738738
hsa-miR-92a-3p,0.016952129995608255,0.00850556438791733
hsa-miR-19a-3p,0.002727384919165741,0.0019047619047619048
hsa-let-7d-5p,0.001058201058201058,0.001092896174863388
hsa-let-7c-5p,0.017742690058479536,0.005504819888381532
hsa-miR-18a-5p,0.007136083451872926,0.00531024531024531
hsa-miR-376c-3p,0.001891348088531187,0.0019185645272601795
hsa-miR-1-3p,0.006060606060606061,0.005128205128205128
hsa-miR-25-3p,0.003812636165577342,0.0037341689515602563
hsa-miR-125b-5p,0.009108066971080669,0.010597402597402598
hsa-miR-99a-5p,0.0033333333333333335,0.0033333333333333335
hsa-let-7e-5p,0.0037297861241523214,0.003893151463483944
hsa-miR-204-5p,0.009358288770053475,0.009090909090909092
hsa-miR-223-3p,0.008080457777007109,0.011171171171171172
hsa-miR-373-5p,0.00202020202020202,0.0021141649048625794
hsa-miR-103a-3p,0.006572769953051643,0.0077156659765355426
hsa-miR-19b-3p,0.0033673154155081865,0.004312757201646091
hsa-miR-93-5p,0.005150967176283632,0.004296536796536797
hsa-miR-16-5p,0.01193657672530912,0.014476190476190476
hsa-miR-15a-5p,0.0018268268268268268,0.0037167449139280124
hsa-miR-142-5p,0.0026666666666666666,0.0027397260273972603
hsa-miR-205-5p,0.004232804232804232,0.004166666666666667
hsa-miR-198,0.0015408320493066256,0.0017152658662092624
hsa-miR-199a-5p,0.0037037037037037034,0.003755868544600939
hsa-miR-100-5p,0.0063398692810457515,0.006574325002509284
hsa-miR-107,0.003543859649122807,0.004694835680751174
hsa-miR-138-5p,0.004553734061930784,0.00574712643678161
hsa-miR-21-5p,0.036487510766580536,0.027588606218743202
hsa-miR-30b-5p,0.0030303030303030303,0.003125
hsa-miR-199b-5p,0.0036363636363636364,0.0036855036855036856
hsa-miR-142-3p,0.005455098934550989,0.0044444444444444444
hsa-miR-96-5p,0.007371007371007371,0.0074719800747198
hsa-miR-302a-3p,0.001976284584980237,0.0021645021645021645
hsa-miR-30c-5p,0.020307293594964828,0.01728459153507823
hsa-miR-126-3p,0.0035555555555555557,0.0036529680365296802
hsa-miR-98-5p,0.0013568521031207597,0.0014204545454545455
hsa-miR-222-3p,0.006884299355984899,0.008038932948810381
hsa-miR-143-3p,0.006312292358803986,0.006689307399403109
hsa-miR-99b-5p,0.001443001443001443,0.0015151515151515152
hsa-miR-24-1-5p,0.0,0.0
hsa-let-7b-5p,0.012072066419892507,0.004954304954304954
hsa-miR-155-5p,0.015611337253128297,0.024366744366744367
,,
hsa-miR-34a-5p,0.005662805662805663,0.005827886710239651
hsa-miR-181b-5p,0.000966183574879227,0.000980392156862745
hsa-miR-191-5p,0.002116402116402116,0.002150537634408602
hsa-miR-342-3p,0.0017777777777777779,0.0018264840182648401
hsa-miR-17-3p,0.0024906600249066002,0.0025974025974025974
hsa-miR-184,0.0022222222222222222,0.0022988505747126436
hsa-miR-339-5p,0.0013774104683195593,0.0013986013986013986
hsa-miR-424-5p,0.0018518518518518517,0.002898550724637681
hsa-miR-106b-5p,0.006210526315789474,0.005128205128205128
hsa-miR-134-5p,0.000966183574879227,0.000980392156862745
hsa-miR-218-5p,0.0037037037037037034,0.0029269678886047175
hsa-miR-29c-3p,0.0025,0.004285166310482766
hsa-miR-137,0.003134796238244514,0.003134796238244514
hsa-miR-101-3p,0.003323045267489712,0.003497379813169287
hsa-miR-200a-3p,0.007292238278153771,0.008860028860028861
hsa-miR-95-3p,0.001443001443001443,0.0014903129657228018
hsa-miR-31-5p,0.00392156862745098,0.003980099502487562
hsa-miR-367-3p,0.0,0.0
hsa-miR-30d-5p,0.0013175230566534915,0.0013568521031207597
hsa-miR-135b-5p,0.006402048655569783,0.0062266500622665
hsa-miR-130a-3p,0.000980392156862745,0.0010416666666666667
hsa-miR-219a-5p,0.004622496147919877,0.00505050505050505
hsa-miR-29b-3p,0.0043859649122807015,0.008108108108108109
hsa-miR-221-3p,0.01870044279682834,0.02072745154024301
hsa-miR-192-5p,0.005458089668615984,0.005175438596491227
hsa-miR-141-3p,0.030476190476190476,0.016514486391571555
hsa-miR-130b-3p,0.0011961722488038277,0.001180637544273908
hsa-miR-33a-5p,0.0,0.0
hsa-miR-210-3p,0.018087201125175808,0.012791318270770324
hsa-miR-133a-3p,0.010847482489273533,0.004793028322440087
hsa-miR-27b-3p,0.0009950248756218905,0.0031094831094831093
hsa-miR-144-3p,0.0053475935828877,0.005427408412483039
hsa-miR-26b-5p,0.002715043810934222,0.002752409944190766
hsa-miR-181a-5p,0.0036036036036036037,0.00462962962962963
hsa-miR-200b-3p,0.014498933901918976,0.007949055775142731
hsa-miR-206,0.003573667711598746,0.0035334184759472113
hsa-miR-9-3p,0.0011695906432748538,0.0024691358024691358
hsa-miR-208a-3p,0.0,0.0
hsa-miR-338-3p,0.004070556309362279,0.002886002886002886
hsa-miR-126-5p,0.0013175230566534915,0.0013986013986013986
hsa-miR-423-3p,0.0,0.0
hsa-miR-211-5p,0.004081632653061224,0.004081632653061224
hsa-miR-153-3p,0.0015408320493066256,0.0016233766233766233
hsa-miR-188-5p,0.0,0.0
hsa-miR-196a-5p,0.015173527037933817,0.008292282430213464
hsa-miR-335-5p,0.0038095238095238095,0.003952569169960474
hsa-miR-139-5p,0.0024242424242424242,0.0038412291933418692
hsa-miR-105-5p,0.0,0.0
hsa-miR-182-5p,0.005555555555555556,0.005633802816901409
hsa-miR-129-5p,0.0030303030303030303,0.0030303030303030303
hsa-miR-374a-5p,0.0,0.0
hsa-miR-371a-3p,0.0,0.0
hsa-miR-190a-5p,0.001282051282051282,0.0026405228758169938
hsa-miR-181c-5p,0.0013774104683195593,0.001443001443001443
hsa-miR-28-5p,0.003896103896103896,0.0036855036855036856
hsa-miR-214-3p,0.019215686274509806,0.005882352941176471
